# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       2.929632754415e+13       8.806626118865e-25       1.582156983204e-08       1.851766914438e+21       1.415027915037e+04       4.830052206731e-10       4.145512128304e+17       9.134109947835e-09       2.026897570672e+42       6.261992684925e+31       3.360224307971e+32       4.603217230013e+41       1.534405743338e+41       3.449766788309e-08       9.418214113353e+41       3.429040705407e+42       3.429040705407e+42       1.143013568336e+42      -2.889911311115e+50       1.370289491221e-05       8.145259179683e-01 
       2.909267879260e+13       8.930350409206e-25       1.593070919625e-08       1.826111868794e+21       1.415027915037e+04       4.863862572178e-10       4.116695261473e+17       9.198048717468e-09       1.971123882428e+42       6.132310609092e+31       3.290636097725e+32       4.476551528489e+41       1.492183842830e+41       3.449766788309e-08       9.159055216833e+41       3.334684557350e+42       3.334684557350e+42       1.111561518987e+42      -2.790854286313e+50       1.378075226967e-05       8.099240766245e-01 
       2.889044567289e+13       9.055812902103e-25       1.604348653927e-08       1.800812257391e+21       1.415027915037e+04       4.897909610183e-10       4.088078710500e+17       9.262435058488e-09       1.916884906320e+42       6.005314170505e+31       3.222489017165e+32       4.353371258814e+41       1.451123752938e+41       3.449766788309e-08       8.907027537850e+41       3.242924786369e+42       3.242924786369e+42       1.080974928662e+42      -2.695192623205e+50       1.385860962713e-05       8.053739413633e-01 
       2.868961834448e+13       9.183038017562e-25       1.615444489289e-08       1.775863155914e+21       1.415027915037e+04       4.932194977454e-10       4.059661082919e+17       9.327272103895e-09       1.864138412017e+42       5.880947751245e+31       3.155753221369e+32       4.233580513138e+41       1.411193504379e+41       3.449766788309e-08       8.661934848280e+41       3.153689948533e+42       3.153689948533e+42       1.051229982719e+42      -2.602809939524e+50       1.393646698459e-05       8.008746456022e-01 
       2.849018703523e+13       9.312050518668e-25       1.626904122531e-08       1.751259708273e+21       1.415027915037e+04       4.966720342296e-10       4.031440995948e+17       9.392563008621e-09       1.812843331229e+42       5.759156885203e+31       3.090399483485e+32       4.117086022685e+41       1.372362007562e+41       3.449766788309e-08       8.423586319569e+41       3.066910565821e+42       3.066910565821e+42       1.022303521818e+42      -2.513593842220e+50       1.401432434205e-05       7.964253420162e-01 
       2.829214204094e+13       9.442875516402e-25       1.638181856833e-08       1.726997125656e+21       1.415027915037e+04       5.001487384692e-10       4.003417076413e+17       9.458310949679e-09       1.762959725736e+42       5.639888234232e+31       3.026399181930e+32       4.003797085135e+41       1.334599028378e+41       3.449766788309e-08       8.191796374146e+41       2.982519072023e+42       2.982519072023e+42       9.941730238879e+41      -2.427435790721e+50       1.409218169951e-05       7.920252020058e-01 
       2.809547372487e+13       9.575538474530e-25       1.649641490076e-08       1.703070685594e+21       1.415027915037e+04       5.036497796385e-10       3.975587960688e+17       9.524519126324e-09       1.714448756285e+42       5.523089564785e+31       2.963724287857e+32       3.893625494005e+41       1.297875164668e+41       3.449766788309e-08       7.966384540938e+41       2.900449760131e+42       2.900449760131e+42       9.668165865931e+41      -2.344230964884e+50       1.417003905696e-05       7.876734151823e-01 
       2.790017251725e+13       9.710065214556e-25       1.661283022258e-08       1.679475731050e+21       1.415027915037e+04       5.071753280960e-10       3.947952294626e+17       9.591190760206e-09       1.667272652358e+42       5.408709725042e+31       2.902347352880e+32       3.786485469968e+41       1.262161823323e+41       3.449766788309e-08       7.747175314854e+41       2.820638731185e+42       2.820638731185e+42       9.402129102801e+41      -2.263878137468e+50       1.424789641442e-05       7.833691888706e-01 
       2.770622891484e+13       9.846481920752e-25       1.672924554441e-08       1.656207669501e+21       1.415027915037e+04       5.107255553927e-10       3.920508733491e+17       9.658329095525e-09       1.621394682758e+42       5.296698622505e+31       2.842241497053e+32       3.682293594070e+41       1.227431198023e+41       3.449766788309e-08       7.533998020137e+41       2.743023844516e+42       2.743023844516e+42       9.143412813928e+41      -2.186279550983e+50       1.432575377188e-05       7.791117476274e-01 
       2.751363348048e+13       9.984815145254e-25       1.684566086624e-08       1.633261972057e+21       1.415027915037e+04       5.143006342804e-10       3.893255941898e+17       9.725937399191e-09       1.576779127011e+42       5.187007202059e+31       2.783380397097e+32       3.580968742775e+41       1.193656247592e+41       3.449766788309e-08       7.326686677479e+41       2.667544669367e+42       2.667544669367e+42       8.891815563455e+41      -2.111340798755e+50       1.440361112934e-05       7.749003327762e-01 
       2.732237684258e+13       1.012509181323e-24       1.696389517747e-08       1.610634172567e+21       1.415027915037e+04       5.179007387204e-10       3.866192593742e+17       9.794018960983e-09       1.533391247558e+42       5.079587424495e+31       2.725738274870e+32       3.482432024807e+41       1.160810674936e+41       3.449766788309e-08       7.125079874785e+41       2.594142437841e+42       2.594142437841e+42       8.647141458392e+41      -2.038970710074e+50       1.448146848680e-05       7.707342019555e-01 
       2.713244969472e+13       1.026733922811e-24       1.708212948870e-08       1.588319866760e+21       1.415027915037e+04       5.215260438914e-10       3.839317372137e+17       9.862577093708e-09       1.491197262704e+42       4.974392245463e+31       2.669289886082e+32       3.386606719723e+41       1.128868906574e+41       3.449766788309e-08       6.929020641501e+41       2.522759999143e+42       2.522759999143e+42       8.409199996089e+41      -1.969081239272e+50       1.455932584426e-05       7.666126286838e-01 
       2.694384279515e+13       1.041158507692e-24       1.720218278933e-08       1.566314711380e+21       1.415027915037e+04       5.251767261986e-10       3.812628969351e+17       9.931615133361e-09       1.450164320318e+42       4.871375594877e+31       2.614010509238e+32       3.293418218181e+41       1.097806072727e+41       3.449766788309e-08       6.738356326399e+41       2.453341775086e+42       2.453341775086e+42       8.177805915920e+41      -1.901587358611e+50       1.463718320172e-05       7.625349019362e-01 
       2.675654696639e+13       1.055785743566e-24       1.732223608997e-08       1.544614423347e+21       1.415027915037e+04       5.288529632820e-10       3.786126086744e+17       1.000113643929e-08       1.410260472253e+42       4.770492356730e+31       2.559875934807e+32       3.202793963844e+41       1.067597987948e+41       3.449766788309e-08       6.552938478717e+41       2.385833716812e+42       2.385833716812e+42       7.952779055029e+41      -1.836406954832e+50       1.471504055918e-05       7.585003257363e-01 
       2.657055309472e+13       1.070618477477e-24       1.744410838000e-08       1.523214778919e+21       1.415027915037e+04       5.325549340250e-10       3.759807434701e+17       1.007114439436e-08       1.371454649472e+42       4.671698349344e+31       2.506862454625e+32       3.114663396896e+41       1.038221132299e+41       3.449766788309e-08       6.372622732582e+41       2.320183262717e+42       2.320183262717e+42       7.733944208065e+41      -1.773460729261e+50       1.479289791664e-05       7.545082187595e-01 
       2.638585212982e+13       1.085659596467e-24       1.756598067004e-08       1.502111612870e+21       1.415027915037e+04       5.362828185632e-10       3.733671732573e+17       1.014164240512e-08       1.333716637859e+42       4.574950306015e+31       2.454946851509e+32       3.028957899096e+41       1.009652633032e+41       3.449766788309e-08       6.197268694604e+41       2.256339297520e+42       2.256339297520e+42       7.521130990763e+41      -1.712672101331e+50       1.487075527410e-05       7.505579139500e-01 
       2.620243508423e+13       1.100912028138e-24       1.768967194948e-08       1.481300817683e+21       1.415027915037e+04       5.400367982931e-10       3.707717708612e+17       1.021263390196e-08       1.297017054692e+42       4.480205856066e+31       2.404106389091e+32       2.945610740358e+41       9.818702467861e+40       3.449766788309e-08       6.026739834568e+41       2.194252112470e+42       2.194252112470e+42       7.314173707281e+41      -1.653967115415e+50       1.494861263156e-05       7.466487581490e-01 
       2.602029303300e+13       1.116378741221e-24       1.781336322892e-08       1.460778342747e+21       1.415027915037e+04       5.438170558812e-10       3.681944099913e+17       1.028412233927e-08       1.261327325767e+42       4.387423506292e+31       2.354318801857e+32       2.864557026792e+41       9.548523422640e+40       3.449766788309e-08       5.860903379127e+41       2.133873366638e+42       2.133873366638e+42       7.112911221196e+41      -1.597274350850e+50       1.502646998903e-05       7.427801117345e-01 
       2.583941711320e+13       1.132062746156e-24       1.793705450837e-08       1.440540193568e+21       1.415027915037e+04       5.476237752723e-10       3.656349652347e+17       1.035611119564e-08       1.226619663150e+42       4.296562622787e+31       2.305562285399e+32       2.785733650179e+41       9.285778833929e+40       3.449766788309e-08       5.699630208432e+41       2.075156049285e+42       2.075156049285e+42       6.917186830039e+41      -1.542524835051e+50       1.510432734649e-05       7.389513482728e-01 
       2.565979852354e+13       1.147967095676e-24       1.806256477721e-08       1.420582430996e+21       1.415027915037e+04       5.514571416992e-10       3.630933120503e+17       1.042860397401e-08       1.192867043543e+42       4.207583413148e+31       2.257815486868e+32       2.709079238834e+41       9.030264129447e+40       3.449766788309e-08       5.542794755595e+41       2.018054443254e+42       2.018054443254e+42       6.726848143286e+41      -1.489651959591e+50       1.518218470395e-05       7.351618541799e-01 
       2.548142852387e+13       1.164094885403e-24       1.818989403546e-08       1.400901170453e+21       1.415027915037e+04       5.553173416911e-10       3.605693267630e+17       1.050160420182e-08       1.160043187239e+42       4.120446909049e+31       2.211057495615e+32       2.634534109824e+41       8.781780366081e+40       3.449766788309e-08       5.390274908923e+41       1.962524089376e+42       1.962524089376e+42       6.541746963711e+41      -1.438591399172e+50       1.526004206141e-05       7.314110283941e-01 
       2.530429843483e+13       1.180449254448e-24       1.831722329371e-08       1.381492581180e+21       1.415027915037e+04       5.592045630829e-10       3.580628865571e+17       1.057511543123e-08       1.128122537665e+42       4.035114949174e+31       2.165267834042e+32       2.562040222498e+41       8.540134074994e+40       3.449766788309e-08       5.241951916843e+41       1.908521751856e+42       1.908521751856e+42       6.361739171998e+41      -1.389281033363e+50       1.533789941887e-05       7.276982820579e-01 
